id,created_at,updated_at,event_type,payload,device_id,uuid,device_type,company_id,Counter,Latitude,Longitude,Internal Temp,External Temp,Internal Pressure,External Pressure,Altitude,External Altitude,Magnetic X-axis,Magnetic Y-axis,Magnetic Z-axis,Acceleration X-axis,Acceleration Y-axis,Acceleration Z-axis,Gyroscope X-axis,Gyroscope Y-axis,Gyroscope Z-axis
3636105,2023-06-10 20:27:07.54461+00,2023-06-10 20:27:07.544611+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":rnc"",""Payload"":""C:297LT:35.3552LG:-119.2907IT:33.7794ET:-0.0000IP:100009.0051EP:9.9604e\u002B12IA:110.1433EA:-9.4385e\u002B206MX:336MY:228MZ:-177AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,297,35.3552,-119.2907,33.7794,-0.0000,100009.0051,9.9604e+12,110.1433,-9.4385e+206,336,228,-177,-9,2,0,0,0,0
3636109,2023-06-10 20:27:45.211719+00,2023-06-10 20:27:45.21172+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""s344"",""Payload"":""C:308LT:35.3552LG:-119.2907IT:33.8778ET:-0.0000IP:100010.5176EP:9.9604e\u002B12IA:110.0161EA:-9.4385e\u002B206MX:338MY:223MZ:-178AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,308,35.3552,-119.2907,33.8778,-0.0000,100010.5176,9.9604e+12,110.0161,-9.4385e+206,338,223,-178,-9,2,0,0,0,0
3636112,2023-06-10 20:28:05.171894+00,2023-06-10 20:28:05.171895+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xaog"",""Payload"":""C:319LT:35.3552LG:-119.2907IT:33.8868ET:-0.0000IP:100012.0143EP:9.9604e\u002B12IA:109.8901EA:-9.4385e\u002B206MX:336MY:233MZ:-176AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,319,35.3552,-119.2907,33.8868,-0.0000,100012.0143,9.9604e+12,109.8901,-9.4385e+206,336,233,-176,-9,2,0,0,0,0
3636113,2023-06-10 20:28:05.955212+00,2023-06-10 20:28:05.955213+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xaog"",""Payload"":""C:319LT:35.3552LG:-119.2907IT:33.8868ET:-0.0000IP:100012.0143EP:9.9604e\u002B12IA:109.8901EA:-9.4385e\u002B206MX:336MY:233MZ:-176AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,319,35.3552,-119.2907,33.8868,-0.0000,100012.0143,9.9604e+12,109.8901,-9.4385e+206,336,233,-176,-9,2,0,0,0,0
3636115,2023-06-10 20:28:10.843653+00,2023-06-10 20:28:10.843653+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""v:s6"",""Payload"":""C:330LT:35.3552LG:-119.2907IT:33.9338ET:-0.0000IP:100008.7872EP:9.9604e\u002B12IA:110.1617EA:-9.4385e\u002B206MX:333MY:223MZ:-178AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,330,35.3552,-119.2907,33.9338,-0.0000,100008.7872,9.9604e+12,110.1617,-9.4385e+206,333,223,-178,-9,2,0,0,0,0
3636116,2023-06-10 20:28:12.069253+00,2023-06-10 20:28:12.069254+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""v:s6"",""Payload"":""C:330LT:35.3552LG:-119.2907IT:33.9338ET:-0.0000IP:100008.7872EP:9.9604e\u002B12IA:110.1617EA:-9.4385e\u002B206MX:333MY:223MZ:-178AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,330,35.3552,-119.2907,33.9338,-0.0000,100008.7872,9.9604e+12,110.1617,-9.4385e+206,333,223,-178,-9,2,0,0,0,0
3636118,2023-06-10 20:28:22.061317+00,2023-06-10 20:28:22.061318+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""ymi0"",""Payload"":""C:341LT:35.3552LG:-119.2907IT:33.9830ET:-0.0000IP:100010.8725EP:9.9604e\u002B12IA:109.9862EA:-9.4385e\u002B206MX:336MY:225MZ:-179AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,341,35.3552,-119.2907,33.9830,-0.0000,100010.8725,9.9604e+12,109.9862,-9.4385e+206,336,225,-179,-9,2,0,0,0,0
3636121,2023-06-10 20:28:24.311027+00,2023-06-10 20:28:24.311028+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":tsg"",""Payload"":""C:352LT:35.3552LG:-119.2907IT:34.0926ET:-0.0000IP:100007.9564EP:9.9604e\u002B12IA:110.2316EA:-9.4385e\u002B206MX:329MY:223MZ:-178AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,352,35.3552,-119.2907,34.0926,-0.0000,100007.9564,9.9604e+12,110.2316,-9.4385e+206,329,223,-178,-9,2,0,0,0,0
3636124,2023-06-10 20:28:25.951605+00,2023-06-10 20:28:25.951606+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xs25"",""Payload"":""C:363LT:35.3552LG:-119.2907IT:34.1373ET:-0.0000IP:100001.0043EP:9.9604e\u002B12IA:110.8165EA:-9.4385e\u002B206MX:331MY:225MZ:-176AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,363,35.3552,-119.2907,34.1373,-0.0000,100001.0043,9.9604e+12,110.8165,-9.4385e+206,331,225,-176,-9,2,0,0,0,0
3636127,2023-06-10 20:28:43.387009+00,2023-06-10 20:28:43.38701+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""h94o"",""Payload"":""C:385LT:35.3552LG:-119.2907IT:34.0568ET:-0.0000IP:100004.1126EP:9.9604e\u002B12IA:110.5550EA:-9.4385e\u002B206MX:331MY:221MZ:-177AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,385,35.3552,-119.2907,34.0568,-0.0000,100004.1126,9.9604e+12,110.5550,-9.4385e+206,331,221,-177,-9,2,0,0,0,0
3636128,2023-06-10 20:28:45.436327+00,2023-06-10 20:28:45.436328+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""g2oa"",""Payload"":""C:396LT:35.3552LG:-119.2907IT:34.1731ET:-0.0000IP:100003.7769EP:9.9604e\u002B12IA:110.5832EA:-9.4385e\u002B206MX:336MY:247MZ:-206AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,396,35.3552,-119.2907,34.1731,-0.0000,100003.7769,9.9604e+12,110.5832,-9.4385e+206,336,247,-206,-9,1,0,0,0,0
3636131,2023-06-10 20:29:04.889813+00,2023-06-10 20:29:04.889814+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""uvjb"",""Payload"":""C:418LT:35.3552LG:-119.2907IT:34.1172ET:-0.0000IP:99995.9044EP:9.9604e\u002B12IA:111.2457EA:-9.4385e\u002B206MX:329MY:149MZ:-151AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,418,35.3552,-119.2907,34.1172,-0.0000,99995.9044,9.9604e+12,111.2457,-9.4385e+206,329,149,-151,-9,1,0,0,0,0
3636133,2023-06-10 20:29:24.553697+00,2023-06-10 20:29:24.553698+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""xs25"",""Payload"":""C:363LT:35.3552LG:-119.2907IT:34.1373ET:-0.0000IP:100001.0043EP:9.9604e\u002B12IA:110.8165EA:-9.4385e\u002B206MX:331MY:225MZ:-176AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,363,35.3552,-119.2907,34.1373,-0.0000,100001.0043,9.9604e+12,110.8165,-9.4385e+206,331,225,-176,-9,2,0,0,0,0
3636136,2023-06-10 20:30:12.190012+00,2023-06-10 20:30:12.190013+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""i0f4"",""Payload"":""C:374LT:35.3552LG:-119.2907IT:34.1060ET:-0.0000IP:100002.9857EP:9.9604e\u002B12IA:110.6498EA:-9.4385e\u002B206MX:338MY:221MZ:-177AX:-9AY:2AZ:0GX:0GY:0,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,374,35.3552,-119.2907,34.1060,-0.0000,100002.9857,9.9604e+12,110.6498,-9.4385e+206,338,221,-177,-9,2,0,0,0,
3636141,2023-06-10 20:30:31.75887+00,2023-06-10 20:30:31.758871+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""h94o"",""Payload"":""C:385LT:35.3552LG:-119.2907IT:34.0568ET:-0.0000IP:100004.1126EP:9.9604e\u002B12IA:110.5550EA:-9.4385e\u002B206MX:331MY:221MZ:-177AX:-9AY:2AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,385,35.3552,-119.2907,34.0568,-0.0000,100004.1126,9.9604e+12,110.5550,-9.4385e+206,331,221,-177,-9,2,0,0,0,0
3636150,2023-06-10 20:31:03.621239+00,2023-06-10 20:31:03.62124+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""g2oa"",""Payload"":""C:396LT:35.3552LG:-119.2907IT:34.1731ET:-0.0000IP:100003.7769EP:9.9604e\u002B12IA:110.5832EA:-9.4385e\u002B206MX:336MY:247MZ:-206AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,396,35.3552,-119.2907,34.1731,-0.0000,100003.7769,9.9604e+12,110.5832,-9.4385e+206,336,247,-206,-9,1,0,0,0,0
3636151,2023-06-10 20:31:11.418153+00,2023-06-10 20:31:11.418154+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""vwiv"",""Payload"":""C:451LT:35.3511LG:-119.2897IT:32.5353ET:-0.0000IP:91350.3926EP:9.9604e\u002B12IA:865.6410EA:-9.4385e\u002B206MX:336MY:230MZ:-212AX:-8AY:0AZ:-1GX:-3GY:0,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,451,35.3511,-119.2897,32.5353,-0.0000,91350.3926,9.9604e+12,865.6410,-9.4385e+206,336,230,-212,-8,0,-1,-3,0,
3636154,2023-06-10 20:31:32.474863+00,2023-06-10 20:31:32.474864+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""5:xk"",""Payload"":""C:473LT:35.3479LG:-119.2857IT:29.7013ET:-0.0000IP:78508.2649EP:9.9604e\u002B12IA:2100.8038EA:-9.4385e\u002B206MX:336MY:139MZ:-155AX:-9AY:0AZ:0GX:1GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,473,35.3479,-119.2857,29.7013,-0.0000,78508.2649,9.9604e+12,2100.8038,-9.4385e+206,336,139,-155,-9,0,0,1,0,0
3636157,2023-06-10 20:31:47.976268+00,2023-06-10 20:31:47.976269+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""8lwo"",""Payload"":""C:495LT:35.3515LG:-119.2871IT:27.8377ET:-0.0000IP:73219.8094EP:9.9604e\u002B12IA:2657.5156EA:-9.4385e\u002B206MX:357MY:197MZ:-208AX:-11AY:1AZ:0GX:4GY:-3,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,495,35.3515,-119.2871,27.8377,-0.0000,73219.8094,9.9604e+12,2657.5156,-9.4385e+206,357,197,-208,-11,1,0,4,-3,0
3636162,2023-06-10 20:32:44.738889+00,2023-06-10 20:32:44.73889+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""uvjb"",""Payload"":""C:418LT:35.3552LG:-119.2907IT:34.1172ET:-0.0000IP:99995.9044EP:9.9604e\u002B12IA:111.2457EA:-9.4385e\u002B206MX:329MY:149MZ:-151AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,418,35.3552,-119.2907,34.1172,-0.0000,99995.9044,9.9604e+12,111.2457,-9.4385e+206,329,149,-151,-9,1,0,0,0,0
3636164,2023-06-10 20:33:37.099812+00,2023-06-10 20:33:37.099813+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""5dk4"",""Payload"":""C:561LT:35.3775LG:-119.2878IT:21.6770ET:-0.0000IP:58594.9285EP:9.9604e\u002B12IA:4387.5387EA:-9.4385e\u002B206MX:336MY:41MZ:-213AX:-10AY:0AZ:0GX:-1GY:2,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,561,35.3775,-119.2878,21.6770,-0.0000,58594.9285,9.9604e+12,4387.5387,-9.4385e+206,336,41,-213,-10,0,0,-1,2,0
3636165,2023-06-10 20:33:55.791844+00,2023-06-10 20:33:55.791845+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""bzud"",""Payload"":""C:572LT:35.4008LG:-119.2944IT:17.0843ET:-0.0000IP:49769.1222EP:9.9604e\u002B12IA:5609.3266EA:-9.4385e\u002B206MX:333MY:206MZ:-242AX:-10AY:0AZ:0GX:1GY:-2,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,572,35.4008,-119.2944,17.0843,-0.0000,49769.1222,9.9604e+12,5609.3266,-9.4385e+206,333,206,-242,-10,0,0,1,-2,
3636166,2023-06-10 20:33:56.965489+00,2023-06-10 20:33:56.965489+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""t:61"",""Payload"":""C:583LT:35.4016LG:-119.2933IT:16.7834ET:-0.0000IP:48876.1442EP:9.9604e\u002B12IA:5742.5034EA:-9.4385e\u002B206MX:331MY:113MZ:-171AX:-10AY:0AZ:0GX:-2GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,583,35.4016,-119.2933,16.7834,-0.0000,48876.1442,9.9604e+12,5742.5034,-9.4385e+206,331,113,-171,-10,0,0,-2,0,0
3636171,2023-06-10 20:34:13.923911+00,2023-06-10 20:34:13.923912+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":88m"",""Payload"":""C:605LT:35.4038LG:-119.2916IT:15.6220ET:-0.0000IP:46593.1368EP:9.9604e\u002B12IA:6092.1709EA:-9.4385e\u002B206MX:305MY:257MZ:-253AX:-6AY:0AZ:-1GX:-5GY:-3,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,605,35.4038,-119.2916,15.6220,-0.0000,46593.1368,9.9604e+12,6092.1709,-9.4385e+206,305,257,-253,-6,0,-1,-5,-3,
3636184,2023-06-10 20:35:33.688808+00,2023-06-10 20:35:33.688809+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""yoij"",""Payload"":""C:616LT:35.4092LG:-119.2921IT:14.0468ET:-0.0000IP:43687.5279EP:9.9604e\u002B12IA:6557.8480EA:-9.4385e\u002B206MX:355MY:189MZ:-191AX:-11AY:1AZ:0GX:0GY:4,GZ:-4"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,616,35.4092,-119.2921,14.0468,-0.0000,43687.5279,9.9604e+12,6557.8480,-9.4385e+206,355,189,-191,-11,1,0,0,4,-4
3636185,2023-06-10 20:35:40.571695+00,2023-06-10 20:35:40.571696+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""ikrw"",""Payload"":""C:429LT:35.3552LG:-119.2907IT:33.7660ET:-0.0000IP:99994.2113EP:9.9604e\u002B12IA:111.3882EA:-9.4385e\u002B206MX:329MY:141MZ:-152AX:-9AY:1AZ:0GX:0GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,429,35.3552,-119.2907,33.7660,-0.0000,99994.2113,9.9604e+12,111.3882,-9.4385e+206,329,141,-152,-9,1,0,0,0,0
3636203,2023-06-10 20:39:49.077934+00,2023-06-10 20:39:49.077935+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""vwiv"",""Payload"":""C:451LT:35.3511LG:-119.2897IT:32.5353ET:-0.0000IP:91350.3926EP:9.9604e\u002B12IA:865.6410EA:-9.4385e\u002B206MX:336MY:230MZ:-212AX:-8AY:0AZ:-1GX:-3GY:0,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,451,35.3511,-119.2897,32.5353,-0.0000,91350.3926,9.9604e+12,865.6410,-9.4385e+206,336,230,-212,-8,0,-1,-3,0,
3636213,2023-06-10 20:42:12.933056+00,2023-06-10 20:42:12.933057+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""0f2w"",""Payload"":""C:649LT:35.4465LG:-119.2941IT:4.8382ET:-0.0000IP:31775.6872EP:9.9604e\u002B12IA:8778.2430EA:-9.4385e\u002B206MX:336MY:300MZ:-222AX:-9AY:0AZ:0GX:0GY:-1,GZ:-3"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,649,35.4465,-119.2941,4.8382,-0.0000,31775.6872,9.9604e+12,8778.2430,-9.4385e+206,336,300,-222,-9,0,0,0,-1,-3
3636215,2023-06-10 20:43:02.084796+00,2023-06-10 20:43:02.084797+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""5:xk"",""Payload"":""C:473LT:35.3479LG:-119.2857IT:29.7013ET:-0.0000IP:78508.2649EP:9.9604e\u002B12IA:2100.8038EA:-9.4385e\u002B206MX:336MY:139MZ:-155AX:-9AY:0AZ:0GX:1GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,473,35.3479,-119.2857,29.7013,-0.0000,78508.2649,9.9604e+12,2100.8038,-9.4385e+206,336,139,-155,-9,0,0,1,0,0
3636218,2023-06-10 20:43:36.115318+00,2023-06-10 20:43:36.115319+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""8lwo"",""Payload"":""C:495LT:35.3515LG:-119.2871IT:27.8377ET:-0.0000IP:73219.8094EP:9.9604e\u002B12IA:2657.5156EA:-9.4385e\u002B206MX:357MY:197MZ:-208AX:-11AY:1AZ:0GX:4GY:-3,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,495,35.3515,-119.2871,27.8377,-0.0000,73219.8094,9.9604e+12,2657.5156,-9.4385e+206,357,197,-208,-11,1,0,4,-3,0
3636219,2023-06-10 20:43:39.562831+00,2023-06-10 20:43:39.562832+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":30s"",""Payload"":""C:660LT:35.4517LG:-119.2937IT:4.2481ET:-0.0000IP:30785.8103EP:9.9604e\u002B12IA:8991.7055EA:-9.4385e\u002B206MX:312MY:134MZ:-280AX:-10AY:0AZ:-1GX:0GY:-3,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,660,35.4517,-119.2937,4.2481,-0.0000,30785.8103,9.9604e+12,8991.7055,-9.4385e+206,312,134,-280,-10,0,-1,0,-3,
3636225,2023-06-10 20:52:01.403411+00,2023-06-10 20:52:01.403412+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""5dk4"",""Payload"":""C:561LT:35.3775LG:-119.2878IT:21.6770ET:-0.0000IP:58594.9285EP:9.9604e\u002B12IA:4387.5387EA:-9.4385e\u002B206MX:336MY:41MZ:-213AX:-10AY:0AZ:0GX:-1GY:2,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,561,35.3775,-119.2878,21.6770,-0.0000,58594.9285,9.9604e+12,4387.5387,-9.4385e+206,336,41,-213,-10,0,0,-1,2,0
3636226,2023-06-10 20:52:18.028629+00,2023-06-10 20:52:18.02863+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""bzud"",""Payload"":""C:572LT:35.4008LG:-119.2944IT:17.0843ET:-0.0000IP:49769.1222EP:9.9604e\u002B12IA:5609.3266EA:-9.4385e\u002B206MX:333MY:206MZ:-242AX:-10AY:0AZ:0GX:1GY:-2,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,572,35.4008,-119.2944,17.0843,-0.0000,49769.1222,9.9604e+12,5609.3266,-9.4385e+206,333,206,-242,-10,0,0,1,-2,
3636227,2023-06-10 20:52:22.784205+00,2023-06-10 20:52:22.784206+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""t:61"",""Payload"":""C:583LT:35.4016LG:-119.2933IT:16.7834ET:-0.0000IP:48876.1442EP:9.9604e\u002B12IA:5742.5034EA:-9.4385e\u002B206MX:331MY:113MZ:-171AX:-10AY:0AZ:0GX:-2GY:0,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,583,35.4016,-119.2933,16.7834,-0.0000,48876.1442,9.9604e+12,5742.5034,-9.4385e+206,331,113,-171,-10,0,0,-2,0,0
3636229,2023-06-10 20:52:43.81412+00,2023-06-10 20:52:43.814121+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":88m"",""Payload"":""C:605LT:35.4038LG:-119.2916IT:15.6220ET:-0.0000IP:46593.1368EP:9.9604e\u002B12IA:6092.1709EA:-9.4385e\u002B206MX:305MY:257MZ:-253AX:-6AY:0AZ:-1GX:-5GY:-3,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,605,35.4038,-119.2916,15.6220,-0.0000,46593.1368,9.9604e+12,6092.1709,-9.4385e+206,305,257,-253,-6,0,-1,-5,-3,
3636230,2023-06-10 20:53:07.439102+00,2023-06-10 20:53:07.439103+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""yoij"",""Payload"":""C:616LT:35.4092LG:-119.2921IT:14.0468ET:-0.0000IP:43687.5279EP:9.9604e\u002B12IA:6557.8480EA:-9.4385e\u002B206MX:355MY:189MZ:-191AX:-11AY:1AZ:0GX:0GY:4,GZ:-4"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,616,35.4092,-119.2921,14.0468,-0.0000,43687.5279,9.9604e+12,6557.8480,-9.4385e+206,355,189,-191,-11,1,0,0,4,-4
3636231,2023-06-10 20:54:01.089057+00,2023-06-10 20:54:01.089058+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""8iqg"",""Payload"":""C:682LT:35.4890LG:-119.2964IT:-0.8005ET:-0.0000IP:24724.1747EP:9.9604e\u002B12IA:10435.9061EA:-9.4385e\u002B206MX:209MY:331MZ:-174AX:-6AY:0AZ:0GX:3GY:2,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,682,35.4890,-119.2964,-0.8005,-0.0000,24724.1747,9.9604e+12,10435.9061,-9.4385e+206,209,331,-174,-6,0,0,3,2,0
3636232,2023-06-10 20:54:02.424579+00,2023-06-10 20:54:02.42458+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""hmui"",""Payload"":""C:693LT:35.4923LG:-119.2977IT:-1.4861ET:-0.0000IP:24103.0870EP:9.9604e\u002B12IA:10599.6045EA:-9.4385e\u002B206MX:307MY:341MZ:-236AX:-10AY:1AZ:0GX:2GY:0,GZ:-2"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,693,35.4923,-119.2977,-1.4861,-0.0000,24103.0870,9.9604e+12,10599.6045,-9.4385e+206,307,341,-236,-10,1,0,2,0,-2
3636233,2023-06-10 20:54:39.667068+00,2023-06-10 20:54:39.667069+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""toyz"",""Payload"":""C:704LT:35.4947LG:-119.2971IT:-2.6839ET:-0.0000IP:23470.5736EP:9.9604e\u002B12IA:10769.8631EA:-9.4385e\u002B206MX:283MY:-18MZ:-278AX:-8AY:1AZ:-1GX:4GY:-3,GZ:"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,704,35.4947,-119.2971,-2.6839,-0.0000,23470.5736,9.9604e+12,10769.8631,-9.4385e+206,283,-18,-278,-8,1,-1,4,-3,
3636238,2023-06-10 20:59:01.50369+00,2023-06-10 20:59:01.503691+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""lf7:"",""Payload"":""C:737LT:35.5402LG:-119.2942IT:-9.8417ET:-0.0000IP:16679.5439EP:9.9604e\u002B12IA:12881.8242EA:-9.4385e\u002B206MX:326MY:33MZ:-219AX:-11AY:1AZ:-1GX:-3GY:-1,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,737,35.5402,-119.2942,-9.8417,-0.0000,16679.5439,9.9604e+12,12881.8242,-9.4385e+206,326,33,-219,-11,1,-1,-3,-1,
3636239,2023-06-10 20:59:07.127291+00,2023-06-10 20:59:07.127292+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""wzzc"",""Payload"":""C:748LT:35.5556LG:-119.2906IT:-11.1458ET:-0.0000IP:14222.3725EP:9.9604e\u002B12IA:13821.2270EA:-9.4385e\u002B206MX:355MY:264MZ:-275AX:-18AY:2AZ:0GX:-1GY:10,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,748,35.5556,-119.2906,-11.1458,-0.0000,14222.3725,9.9604e+12,13821.2270,-9.4385e+206,355,264,-275,-18,2,0,-1,10,
3636240,2023-06-10 20:59:20.191837+00,2023-06-10 20:59:20.191838+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""0f2w"",""Payload"":""C:649LT:35.4465LG:-119.2941IT:4.8382ET:-0.0000IP:31775.6872EP:9.9604e\u002B12IA:8778.2430EA:-9.4385e\u002B206MX:336MY:300MZ:-222AX:-9AY:0AZ:0GX:0GY:-1,GZ:-3"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,649,35.4465,-119.2941,4.8382,-0.0000,31775.6872,9.9604e+12,8778.2430,-9.4385e+206,336,300,-222,-9,0,0,0,-1,-3
3636241,2023-06-10 21:00:02.686874+00,2023-06-10 21:00:02.686875+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":"":30s"",""Payload"":""C:660LT:35.4517LG:-119.2937IT:4.2481ET:-0.0000IP:30785.8103EP:9.9604e\u002B12IA:8991.7055EA:-9.4385e\u002B206MX:312MY:134MZ:-280AX:-10AY:0AZ:-1GX:0GY:-3,GZ"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,660,35.4517,-119.2937,4.2481,-0.0000,30785.8103,9.9604e+12,8991.7055,-9.4385e+206,312,134,-280,-10,0,-1,0,-3,
3636259,2023-06-10 21:02:58.350464+00,2023-06-10 21:02:58.350465+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""8iqg"",""Payload"":""C:682LT:35.4890LG:-119.2964IT:-0.8005ET:-0.0000IP:24724.1747EP:9.9604e\u002B12IA:10435.9061EA:-9.4385e\u002B206MX:209MY:331MZ:-174AX:-6AY:0AZ:0GX:3GY:2,GZ:0"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,682,35.4890,-119.2964,-0.8005,-0.0000,24724.1747,9.9604e+12,10435.9061,-9.4385e+206,209,331,-174,-6,0,0,3,2,0
3636260,2023-06-10 21:03:50.437926+00,2023-06-10 21:03:50.437927+00,38,"{""DeviceID"":""TARAQUR1"",""MessageID"":""hmui"",""Payload"":""C:693LT:35.4923LG:-119.2977IT:-1.4861ET:-0.0000IP:24103.0870EP:9.9604e\u002B12IA:10599.6045EA:-9.4385e\u002B206MX:307MY:341MZ:-236AX:-10AY:1AZ:0GX:2GY:0,GZ:-2"",""path"":""TARAQUR1""}",TARAQUR1,,PAPA,,693,35.4923,-119.2977,-1.4861,-0.0000,24103.0870,9.9604e+12,10599.6045,-9.4385e+206,307,341,-236,-10,1,0,2,0,-2
